url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/games.teamxbox.com/1401_Stargate-Worlds.html,MGM Interactive,MMO,Cheyenne Mountain Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/543_Starsky-Hutch.html,Gotham Games,Action/Adventure,Empire Interactive,Teen (T)
videogame/games.teamxbox.com/572_State-of-Emergency.html,Rockstar Games,Action,VIS Entertainment,Mature (M)
videogame/games.teamxbox.com/835_Steel-Battalion-Line-of-Contact.html,Capcom,Action,Capcom,Teen (T)
videogame/games.teamxbox.com/412_Steel-Battalion.html,Capcom,Action,Capcom,Teen (T)
videogame/games.teamxbox.com/1072_Still-Life.html,The Adventure Company,Adventure,Microids,Mature (M)
videogame/games.teamxbox.com/2118_Stoked.html,Destineer,Sports,Bongfish GmbH,Teen (T)
videogame/games.teamxbox.com/1044_Stolen.html,HIP Games,Action/Stealth,Blue 52,Teen (T)
videogame/games.teamxbox.com/2059_Stormrise.html,Sega,Real Time Strategy,The Creative Assembly,Rating Pending (RP)
videogame/games.teamxbox.com/1165_Stranglehold.html,Midway,Action/Adventure,Midway Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/935_Street-Fighter-Anniversary-Collection.html,Capcom,Fighting,Capcom,Teen (T)
videogame/games.teamxbox.com/1412_Street-Fighter-II-Hyper-Fighting.html,Capcom,Fighting,Capcom,Teen (T)
videogame/games.teamxbox.com/1876_Street-Fighter-IV.html,Capcom,Fighting,Capcom,Teen (T)
videogame/games.teamxbox.com/340_Street-Hoops.html,Activision,Sports,Black Ops Entertainment,Teen (T)
videogame/games.teamxbox.com/498_Street-Racing-Syndicate.html,Namco Bandai,Racing/Driving,Eutechnyx,Teen (T)
videogame/games.teamxbox.com/1732_Street-Trace-NYC.html,Microsoft,Xbox Live Arcade,Gaia Industries,Rating Pending (RP)
videogame/games.teamxbox.com/1843_Streets-of-Rage-2.html,Sega,Xbox Live Arcade,Sega,Everyone (E)
videogame/games.teamxbox.com/253_Strident.html,TBA,Action,Phantagram Ltd,Rating Pending (RP)
videogame/games.teamxbox.com/848_Strike-Force-Bowling.html,Crave Entertainment,Sports,Lab Rats,Everyone (E)
videogame/games.teamxbox.com/1435_Strike-Force-Red-Cell.html,Graffiti Entertainment,First Person Shooter,Vision Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1092_Stubbs-the-Zombie-in-Rebel-without-a-Pulse.html,Aspyr,Action,Wideload Games,Mature (M)
videogame/games.teamxbox.com/170_Stung.html,TBA,Action/Adventure,Prey Digital Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1670_Stuntman-Ignition.html,THQ,Racing/Driving,Paradigm Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/480_Sudeki.html,Microsoft,Action/RPG,BlackRock Studios,Mature (M)
videogame/games.teamxbox.com/2054_Summer-Athletics-The-Ultimate-Challenge.html,Crave Entertainment,Sports,49Games,Everyone (E)
videogame/games.teamxbox.com/1817_Super-Contra.html,Konami Digital Entertainment,Xbox Live Arcade,Digital Eclipse,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1029_Super-Monkey-Ball-Deluxe.html,Sega,Platformer,Sega,Everyone (E)
videogame/games.teamxbox.com/1705_Super-Puzzle-Fighter-II-Turbo-HD-Remix.html,Capcom,Xbox Live Arcade,Backbone Entertainment,Everyone (E)
videogame/games.teamxbox.com/1706_Super-Street-Fighter-II-Turbo-HD-Remix.html,Capcom,Xbox Live Arcade,Backbone Entertainment,Teen (T)
videogame/games.teamxbox.com/1440_Superman-Returns.html,Electronic Arts,Action,EA Tiburon,Rating Pending (RP)
videogame/games.teamxbox.com/1327_Superman-Returns-The-Videogame.html,Electronic Arts,Action,EA Tiburon,Rating Pending (RP)
videogame/games.teamxbox.com/221_Superman-The-Man-of-Steel.html,"Atari, Inc.",Action/Adventure,Circus Freak Studios,Teen (T)
videogame/games.teamxbox.com/1899_Supreme-Commander.html,Aspyr,Real Time Strategy,Hellbent Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1684_Surfs-Up.html,Ubisoft Entertainment,Extreme Sports,Ubisoft Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1785_Switchball.html,Sierra Online,Xbox Live Arcade,Atomic Elbow,Rating Pending (RP)
videogame/games.teamxbox.com/746_Syberia.html,XS Games,Action/Adventure,Microids,Teen (T)
videogame/games.teamxbox.com/998_Syberia-II.html,XS Games,Adventure,Microids,Teen (T)
videogame/games.teamxbox.com/1537_TMNT.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1108_TMNT-Mutant-Melee.html,Konami Digital Entertainment,Action,Konami Computer Entertainment,Teen (T)
videogame/games.teamxbox.com/1622_TNA-Impact.html,Midway,Wrestling,Midway Entertainment,Teen (T)
videogame/games.teamxbox.com/1839_TOTEMS.html,TBA,Action,10tacle,Rating Pending (RP)
videogame/games.teamxbox.com/914_TY-the-Tasmanian-Tiger-2-Bush-Rescue.html,EA and KROME Studios,Platformer,Krome Studios,Everyone (E)
videogame/games.teamxbox.com/1315_Taito-Legends.html,Sega,Compilations,Taito Corporation,Teen (T)
videogame/games.teamxbox.com/1020_Tak-2-The-Staff-of-Dreams.html,THQ,Platformer,Avalanche Software,Everyone (E)
videogame/games.teamxbox.com/1238_Tak-The-Great-Juju-Challenge.html,THQ,Platformer,Avalanche Software,Everyone (E)
videogame/games.teamxbox.com/1948_Tales-of-Vesperia.html,Namco Bandai,RPG,Namco,Teen (T)
videogame/games.teamxbox.com/1707_Talisman.html,Capcom,Xbox Live Arcade,Capcom,Rating Pending (RP)
videogame/games.teamxbox.com/409_Tao-Feng-Fist-of-the-Lotus.html,Microsoft,Fighting,Studio Gigante,Mature (M)
videogame/games.teamxbox.com/306_Taz-Wanted.html,"Atari, Inc.",Action,Blitz Games,Everyone (E)
videogame/games.teamxbox.com/406_Team-SAS.html,"Sierra Entertainment, Inc.",Action/Shooter,Rage Software,Rating Pending (RP)
videogame/games.teamxbox.com/1262_Tecmo-Classic-Arcade.html,"Tecmo, Ltd.",Action,"Tecmo, Ltd.",Rating Pending (RP)
videogame/games.teamxbox.com/1254_Teen-Titans.html,Majesco Entertainment,Action/Adventure,A2M,Everyone 10+ (E10+)
videogame/games.teamxbox.com/683_Teenage-Mutant-Ninja-Turtles.html,Konami Digital Entertainment,Action,Konami Computer Entertainment,Everyone (E)
videogame/games.teamxbox.com/933_Teenage-Mutant-Ninja-Turtles-2-Battlenexus.html,Konami Digital Entertainment,Action,Konami Computer Entertainment,Teen (T)
videogame/games.teamxbox.com/1207_Teenage-Mutant-Ninja-Turtles-3-Mutant-Nightmare.html,Konami Digital Entertainment,Action,Konami Computer Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1677_Teenage-Mutant-Ninja-Turtles-Arcade.html,Microsoft,Xbox Live Arcade,Ubisoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/2140_Tekken-6.html,Namco Bandai,Fighting,Namco,Rating Pending (RP)
videogame/games.teamxbox.com/1900_Tempest.html,"Atari, Inc.",Xbox Live Arcade,Stainless Games,Rating Pending (RP)
videogame/games.teamxbox.com/1557_Tenchu-Z.html,FromSoftware,Action,FROM Software,Mature (M)
videogame/games.teamxbox.com/731_Tenchu-Return-From-Darkness.html,Activision,Action/Stealth,"K2, Ltd.",Mature (M)
videogame/games.teamxbox.com/497_Tennis-Masters-Series-2003.html,HIP Games,Sports,Microids,Everyone (E)
videogame/games.teamxbox.com/767_Terminator-3-Rise-of-the-Machines.html,"Atari, Inc.",Action/Adventure,Black Ops Entertainment,Teen (T)
videogame/games.teamxbox.com/889_Terminator-3-The-Redemption.html,"Atari, Inc.",Action,Paradigm Entertainment,Teen (T)
videogame/games.teamxbox.com/2157_Terminator-Salvation-The-Videogame.html,Warner Bros. Interactive Entertainment,Action/Shooter,"GRIN, Inc.",Rating Pending (RP)
videogame/games.teamxbox.com/293_Terminator-Dawn-of-Fate.html,"Atari, Inc.",Action/Adventure,Paradigm Entertainment,Teen (T)
videogame/games.teamxbox.com/144_Test-Drive.html,"Atari, Inc.",Racing/Driving,Pitbull Syndicate,Everyone (E)
videogame/games.teamxbox.com/1160_Test-Drive-Unlimited.html,"Atari, Inc.",Racing/Driving,Eden Studios,Rating Pending (RP)
videogame/games.teamxbox.com/967_Test-Drive-Eve-of-Destruction.html,"Atari, Inc.",Racing/Driving,Monster Games,Teen (T)
videogame/games.teamxbox.com/209_Test-Drive-Off-Road.html,"Atari, Inc.",Racing/Driving,Angel Studios,Everyone (E)
videogame/games.teamxbox.com/1664_Tetris-Evolution.html,THQ,Puzzle,THQ,Rating Pending (RP)
videogame/games.teamxbox.com/1862_Tetris-Splash.html,TBA,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/143_Tetris-Worlds.html,THQ,Puzzle,THQ,Everyone (E)
videogame/games.teamxbox.com/696_Tetris-Worlds-Live.html,THQ,Puzzle,THQ,Everyone (E)
videogame/games.teamxbox.com/2173_Texas-Cheat-Em.html,D3 Publisher,Xbox Live Arcade,Wideload Games,Rating Pending (RP)
videogame/games.teamxbox.com/1546_Texas-Hold-em.html,TikGames,Xbox Live Arcade,TikGames,Rating Pending (RP)
videogame/games.teamxbox.com/1419_The-Ant-Bully.html,Midway,Action/Adventure,Midway Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1600_The-BIGS.html,2K Sports,Sports,Blue Castle Games,Everyone (E)
videogame/games.teamxbox.com/925_The-Bards-Tale.html,InXile Entertainment,Action/RPG,InXile Entertainment,Teen (T)
videogame/games.teamxbox.com/2153_The-Beatles.html,MTV Games,Music/Dance,"Harmonix Music Systems, Inc.",Rating Pending (RP)
videogame/games.teamxbox.com/1313_The-Bible-Game.html,Crave Entertainment,Family,Mass Media,Everyone (E)
videogame/games.teamxbox.com/765_The-Cat-in-the-Hat.html,Vivendi Games,Action/Adventure,Magenta Software Ltd.,Everyone (E)
videogame/games.teamxbox.com/1804_The-Chronicles-of-Narnia-Prince-Caspian.html,Disney Interactive Studios,Action/Adventure,Traveller's Tales,Rating Pending (RP)
videogame/games.teamxbox.com/1210_The-Chronicles-of-Narnia-The-Lion-The-Witch-and-The-Wardrobe.html,Disney Interactive Studios,Action/Adventure,Traveller's Tales,Teen (T)
videogame/games.teamxbox.com/1750_The-Chronicles-of-Riddick-Assault-on-Dark-Athena.html,"Atari, Inc.",First Person Shooter,Starbreeze Studios,Rating Pending (RP)
videogame/games.teamxbox.com/817_The-Chronicles-of-Riddick-Escape-from-Butcher-Bay.html,Vivendi Games,First Person Shooter,Starbreeze Studios,Mature (M)
videogame/games.teamxbox.com/1466_The-Club.html,Sega,Action,Bizarre Creations,Mature (M)
videogame/games.teamxbox.com/1663_The-Crossing.html,TBA,First Person Shooter,Arkane Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1146_The-Curse-of-the-WereRabbit.html,TBA,Action/Adventure,Frontier Developments,Rating Pending (RP)
videogame/games.teamxbox.com/1406_The-Da-Vinci-Code.html,2K Games,Action/Adventure,The Collective,Teen (T)
videogame/games.teamxbox.com/1182_The-Darkness.html,2K Games,Action/Adventure,Starbreeze Studios,Mature (M)
videogame/games.teamxbox.com/2178_The-Dishwasher-Dead-Samurai.html,Microsoft,Xbox Live Arcade,Ska Studios,Rating Pending (RP)
videogame/games.teamxbox.com/859_The-Dukes-of-Hazzard-Return-of-the-General-Lee.html,Ubisoft Entertainment,Racing/Driving,Ratbag Games,Everyone (E)
videogame/games.teamxbox.com/1041_The-Elder-Scrolls-IV-Oblivion.html,Bethesda Softworks/2K Games,RPG,Bethesda Softworks,Mature (M)
videogame/games.teamxbox.com/1691_The-Elder-Scrolls-IV-Shivering-Isles.html,Bethesda Softworks,RPG,Bethesda Softworks,Rating Pending (RP)
videogame/games.teamxbox.com/1059_The-Godfather.html,Electronic Arts,Action/Adventure,EA Games,Rating Pending (RP)
videogame/games.teamxbox.com/1274_The-Godfather.html,Electronic Arts,Action/Adventure,EA Redwood Shores,Rating Pending (RP)
videogame/games.teamxbox.com/2103_The-Godfather-II.html,Electronic Arts,Action/Strategy,EA Redwood Shores,Mature (M)
videogame/games.teamxbox.com/1669_The-Golden-Compass.html,Sega,Action/Adventure,Shiny Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/571_The-Great-Escape.html,Gotham Games,Action/Stealth,Sci Entertainment,Teen (T)
videogame/games.teamxbox.com/985_The-Guy-Game.html,Gathering,Other,TOPHEAVY Studios,Mature (M)
videogame/games.teamxbox.com/688_The-Haunted-Mansion.html,TDK Mediactive,Adventure,High-Voltage Software,Rating Pending (RP)
videogame/games.teamxbox.com/1880_The-History-Channel-Battle-for-the-Pacific.html,Activision,Action/Shooter,Cauldron Ltd.,Rating Pending (RP)
videogame/games.teamxbox.com/620_The-Hobbit.html,"Sierra Entertainment, Inc.",Action/Adventure,Inevitable Studios,Everyone (E)
videogame/games.teamxbox.com/1266_The-House-of-the-Dead-4.html,Sega,First Person Shooter,Sega,Rating Pending (RP)
videogame/games.teamxbox.com/566_The-Hulk.html,Vivendi Games,Action/Adventure,Radical Entertainment,Teen (T)
videogame/games.teamxbox.com/1394_The-Hustle-Detroit-Streets.html,Activision,Action/Adventure,Activision,Teen (T)
videogame/games.teamxbox.com/1915_The-Incredible-Hulk.html,Sega,Action,Edge of Reality,Teen (T)
videogame/games.teamxbox.com/1062_The-Incredible-Hulk-Ultimate-Destruction.html,Vivendi Games,Action,Radical Entertainment,Teen (T)
videogame/games.teamxbox.com/951_The-Incredibles.html,THQ,Action/Adventure,Heavy Iron Studios,Everyone (E)
videogame/games.teamxbox.com/1309_The-Incredibles-Rise-of-the-Underminer.html,THQ,Action,Heavy Iron Studios,Everyone 10+ (E10+)
videogame/games.teamxbox.com/573_The-Italian-Job.html,Eidos Interactive,Racing/Driving,BlackRock Studios,Teen (T)
videogame/games.teamxbox.com/1242_The-King-of-Fighters-94-ReBout.html,SNK Playmore USA,Fighting,SNK PLAYMORE,Teen (T)
videogame/games.teamxbox.com/2144_The-King-of-Fighters-98-Ultimate-Match.html,SNK Playmore USA,Xbox Live Arcade,SNK PLAYMORE,Rating Pending (RP)
videogame/games.teamxbox.com/219_The-Kore-Gang.html,CDV Software,Action,Unique Development Studios,Rating Pending (RP)
videogame/games.teamxbox.com/906_The-Last-Job.html,Acclaim,Action/Adventure,Acclaim Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/400_The-Last-Ninja.html,Simon & Schuster Interactive,Action/Adventure,Studio 3 Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1734_The-Last-Remnant.html,Square Enix USA,RPG,Square Enix,Mature (M)
videogame/games.teamxbox.com/1448_The-Legend-of-Spyro-A-New-Beginning.html,Vivendi Games,Action/Adventure,Krome Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1999_The-Legend-of-Spyro-Dawn-of-the-Dragon.html,"Sierra Entertainment, Inc.",Action,Etranges Libellules,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1390_The-Lord-of-the-Rings-The-Battle-for-MiddleEarth-II.html,Electronic Arts,Action/Strategy,EA Los Angeles (EALA),Teen (T)
videogame/games.teamxbox.com/1529_The-Lord-of-the-Rings-The-White-Council.html,Electronic Arts,Action/RPG,EA Los Angeles (EALA),Rating Pending (RP)
videogame/games.teamxbox.com/2009_The-Lord-of-the-Rings-Conquest.html,Electronic Arts,Action,Pandemic Studios,Teen (T)
videogame/games.teamxbox.com/465_The-Lost.html,Crave Entertainment,Fighting,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1094_The-Matrix-Path-of-Neo.html,"Atari, Inc.",Action,Shiny Entertainment,Teen (T)
videogame/games.teamxbox.com/2122_The-Maw.html,Twisted Pixel,Xbox Live Arcade,Twisted Pixel,Everyone 10+ (E10+)
videogame/games.teamxbox.com/569_The-Movies.html,Activision,Simulation,LionHead Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1206_The-Outfit.html,THQ,Action/Shooter,Relic,Mature (M)
videogame/games.teamxbox.com/1319_The-Outsider.html,TBA,Action,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1463_The-Outsider.html,TBA,Action/Adventure,Frontier Developments,Rating Pending (RP)
videogame/games.teamxbox.com/1597_The-Precursors.html,Play Ten Interactive,RPG,Deep Shadows,Rating Pending (RP)
videogame/games.teamxbox.com/2022_The-Protector.html,TBA,Shooter,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/952_The-Punisher.html,THQ,Action/Shooter,Volition,Mature (M)
videogame/games.teamxbox.com/812_The-Red-Star.html,TBA,Action,Acclaim Studios Austin,Teen (T)
videogame/games.teamxbox.com/1003_The-Roots.html,Cenega Publishing,Action/RPG,Tannhauser Gate,Rating Pending (RP)
videogame/games.teamxbox.com/1814_The-Scourge-Project.html,TBA,First Person Shooter,Tragnarion Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1741_The-Secret-World.html,"Funcom Dublin, Ltd.",MMO,Funcom,Rating Pending (RP)
videogame/games.teamxbox.com/1336_The-Shadow-of-Aten.html,TBA,Action/Adventure,Silicon Garage Arts,Rating Pending (RP)
videogame/games.teamxbox.com/837_The-Shield.html,"Sammy Studios, Inc.",Action/Shooter,"Point of View, Inc.",Rating Pending (RP)
videogame/games.teamxbox.com/1381_The-Siege-of-Khe-Sanh.html,G2 Games,Action/Shooter,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1735_The-Simpsons-Game.html,Electronic Arts,Action/Adventure,EA Redwood Shores,Rating Pending (RP)
videogame/games.teamxbox.com/630_The-Simpsons-Hit-Run.html,Vivendi Games,Racing/Driving,Radical Entertainment,Teen (T)
videogame/games.teamxbox.com/590_The-Sims.html,Electronic Arts,Simulation,Maxis Studios,Teen (T)
videogame/games.teamxbox.com/1259_The-Sims-2.html,Electronic Arts,Simulation,Maxis Studios,Teen (T)
videogame/games.teamxbox.com/774_The-Sims-Bustin-Out.html,Electronic Arts,Simulation,Maxis Studios,Teen (T)
videogame/games.teamxbox.com/1912_The-Spiderwick-Chronicles.html,"Sierra Entertainment, Inc.",Action,Stormfront Studios,Everyone 10+ (E10+)
videogame/games.teamxbox.com/619_The-Suffering.html,Midway,Action/Adventure,Surreal Software,Mature (M)
videogame/games.teamxbox.com/1096_The-Suffering-Ties-That-Bind.html,Midway,Action/Adventure,Surreal Software,Rating Pending (RP)
videogame/games.teamxbox.com/2112_The-Tale-of-Despereaux.html,Brash Entertainment,Action/Adventure,Brash Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/139_The-Thing.html,Universal Interactive Studios,Survival/Horror,Computer Artworks,Mature (M)
videogame/games.teamxbox.com/878_The-URBZ-Sims-in-the-City.html,Electronic Arts,Simulation,Maxis Studios,Teen (T)
videogame/games.teamxbox.com/1223_The-Warriors.html,Rockstar Games,Action,Rockstar Toronto,Mature (M)
videogame/games.teamxbox.com/2161_The-Witcher-Rise-of-the-White-Wolf.html,"Atari, Inc.",Action/RPG,Widescreen Games,Rating Pending (RP)
videogame/games.teamxbox.com/1846_They.html,Eidos Interactive,First Person Shooter,Metropolis Software,Rating Pending (RP)
videogame/games.teamxbox.com/662_Thief-Deadly-Shadows.html,Eidos Interactive,Action/Stealth,Ion Storm,Mature (M)
videogame/games.teamxbox.com/1928_Things-on-Wheels.html,Southpeak Interactive,Xbox Live Arcade,Load Inc.,Everyone (E)
videogame/games.teamxbox.com/1935_This-is-Vegas.html,Midway,Action/Adventure,Midway Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1493_Thrillville.html,LucasArts Entertainment Company,Simulation,Frontier Developments,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1807_Thrillville-Off-the-Rails.html,LucasArts Entertainment Company,Simulation,Frontier Developments,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1968_TiQal.html,Microsoft,Xbox Live Arcade,Slapdash Games,Everyone (E)
videogame/games.teamxbox.com/1903_Tiberium.html,Electronic Arts,First Person Shooter,EA Los Angeles (EALA),Rating Pending (RP)
videogame/games.teamxbox.com/2001_Ticket-to-Ride.html,Playful Entertainment Inc.,Xbox Live Arcade,Next Level Games,Everyone (E)
videogame/games.teamxbox.com/1478_Tiger-Woods-PGA-TOUR-07.html,Electronic Arts,Sports,EA Canada,Rating Pending (RP)
videogame/games.teamxbox.com/1533_Tiger-Woods-PGA-TOUR-07.html,Electronic Arts,Sports,EA Chicago,Rating Pending (RP)
videogame/games.teamxbox.com/1224_Tiger-Woods-PGA-Tour-06.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/1269_Tiger-Woods-PGA-Tour-06.html,Electronic Arts,Sports,EA Redwood Shores,Everyone (E)
videogame/games.teamxbox.com/1700_Tiger-Woods-PGA-Tour-08.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/2002_Tiger-Woods-PGA-Tour-09.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/135_Tiger-Woods-PGA-Tour-2003.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/663_Tiger-Woods-PGA-Tour-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/916_Tiger-Woods-PGA-Tour-2005.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/1064_Tim-Burtons-The-Nightmare-Before-Christmas-Oogies-Revenge.html,Disney Interactive Studios,Action/Adventure,Capcom,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1726_Time-Pilot.html,Konami Digital Entertainment,Xbox Live Arcade,Digital Eclipse,Everyone (E)
videogame/games.teamxbox.com/1071_TimeShift.html,Vivendi Games,First Person Shooter,Saber Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1293_TimeShift.html,"Sierra Entertainment, Inc.",First Person Shooter,Saber Interactive,Mature (M)
videogame/games.teamxbox.com/378_TimeSplitters-2.html,Eidos Interactive,First Person Shooter,Free Radical Design,Rating Pending (RP)
videogame/games.teamxbox.com/915_TimeSplitters-Future-Perfect.html,Electronic Arts,First Person Shooter,Free Radical Design,Mature (M)
videogame/games.teamxbox.com/360_Times-of-Trouble.html,TBA,Action/RPG,4x Studio,Rating Pending (RP)
videogame/games.teamxbox.com/184_Title-Defense.html,Climax,Sports,BlackRock Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1783_To-End-All-Wars.html,TBA,Shooter,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/527_ToCA-Race-Driver.html,Codemasters,Racing/Driving,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/802_ToCA-Race-Driver-2-The-Ultimate-Racing-Simulator.html,Codemasters,Racing/Driving,Codemasters Software Company,Teen (T)
videogame/games.teamxbox.com/1114_ToCA-Race-Driver-3.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone 10+ (E10+)
videogame/games.teamxbox.com/389_ToeJam-Earl-III.html,Sega,Action/Adventure,Sega,Teen (T)
videogame/games.teamxbox.com/1316_Tokyo-Extreme-Racer.html,Konami Digital Entertainment,Racing/Driving,Genki Co.,Rating Pending (RP)
videogame/games.teamxbox.com/1715_Tom-Clancys-EndWar.html,Ubisoft Entertainment,Real Time Strategy,Ubisoft Shanghai,Teen (T)
videogame/games.teamxbox.com/51_Tom-Clancys-Ghost-Recon.html,Ubisoft Entertainment,Action/Shooter,Red Storm Entertainment,Mature (M)
videogame/games.teamxbox.com/1295_Tom-Clancys-Ghost-Recon-Advanced-Warfighter.html,Ubisoft Entertainment,Action/Shooter,Ubisoft Shanghai,Teen (T)
videogame/games.teamxbox.com/625_Tom-Clancys-Ghost-Recon-Island-Thunder.html,Ubisoft Entertainment,Action/Shooter,Red Storm Entertainment,Mature (M)
videogame/games.teamxbox.com/1979_Tom-Clancys-HAWX.html,Ubisoft Entertainment,Flying,Ubisoft Entertainment,Teen (T)
videogame/games.teamxbox.com/384_Tom-Clancys-Rainbow-Six-3.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/868_Tom-Clancys-Rainbow-Six-3-Black-Arrow.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Entertainment,Mature (M)
videogame/games.teamxbox.com/1388_Tom-Clancys-Rainbow-Six-Critical-Hour.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Entertainment,Mature (M)
videogame/games.teamxbox.com/1439_Tom-Clancys-Rainbow-Six-Vegas.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/1888_Tom-Clancys-Rainbow-Six-Vegas-2.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/1050_Tom-Clancys-Rainbow-Six-Lockdown.html,Ubisoft Entertainment,First Person Shooter,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/374_Tom-Clancys-Splinter-Cell.html,Ubisoft Entertainment,Action/Stealth,Ubisoft Montreal,Teen (T)
videogame/games.teamxbox.com/948_Tom-Clancys-Splinter-Cell-Chaos-Theory.html,Ubisoft Entertainment,Action/Stealth,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/1752_Tom-Clancys-Splinter-Cell-Conviction.html,Ubisoft Entertainment,Action,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/1323_Tom-Clancys-Splinter-Cell-Double-Agent.html,Ubisoft Entertainment,Action/Stealth,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/1374_Tom-Clancys-Splinter-Cell-Double-Agent.html,Ubisoft Entertainment,Action/Stealth,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/730_Tom-Clancys-Splinter-Cell-Pandora-Tomorrow.html,Ubisoft Entertainment,Action/Stealth,Ubisoft Entertainment,Teen (T)
videogame/games.teamxbox.com/1218_Tom-Clancys-Ghost-Recon-2-Summit-Strike.html,Ubisoft Entertainment,Action/Shooter,Red Storm Entertainment,Teen (T)
videogame/games.teamxbox.com/1157_Tom-Clancys-Ghost-Recon-Advanced-Warfighter.html,Ubisoft Entertainment,Action/Shooter,Ubisoft Paris/Red Storm,Teen (T)
videogame/games.teamxbox.com/1619_Tom-Clancys-Ghost-Recon-Advanced-Warfighter-2.html,Ubisoft Entertainment,Action/Shooter,Red Storm Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/796_Tom-and-Jerry-War-of-the-Whiskers.html,NewKidCo,Fighting,VIS Entertainment,Teen (T)
videogame/games.teamxbox.com/1134_Tomb-Raider-Legend.html,Eidos Interactive,Action/Adventure,Crystal Dynamics,Teen (T)
videogame/games.teamxbox.com/1331_Tomb-Raider-Legend.html,Eidos Interactive,Action/Adventure,Crystal Dynamics,Teen (T)
videogame/games.teamxbox.com/1934_Tomb-Raider-Underworld.html,Eidos Interactive,Action/Adventure,Crystal Dynamics,Teen (T)
videogame/games.teamxbox.com/131_Tony-Hawks-Pro-Skater-2-X.html,Activision,Extreme Sports,Treyarch,Rating Pending (RP)
videogame/games.teamxbox.com/130_Tony-Hawks-Pro-Skater-3.html,Activision,Extreme Sports,Neversoft Entertainment,Teen (T)
videogame/games.teamxbox.com/414_Tony-Hawks-Pro-Skater-4.html,Activision,Extreme Sports,Neversoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1480_Tony-Hawks-Project-8.html,Activision,Sports,Neversoft Entertainment,Teen (T)
videogame/games.teamxbox.com/1742_Tony-Hawks-Proving-Ground.html,Activision,Sports,Neversoft Entertainment,Teen (T)
videogame/games.teamxbox.com/725_Tony-Hawks-Underground.html,Activision,Sports,Neversoft Entertainment,Teen (T)
