url,STRING : developer,STRING : publisher,STRING : genre
videogame/www.askmen.com/ps2_God-of-War-II.html,SCE Studios Santa Monica,Sony Computer Entertainment,Action
videogame/www.askmen.com/ps2_Burnout-Paradise-Ps3.html,Criterion Games,Electronic Arts,Racing
videogame/www.askmen.com/ps2_EA-Sports-Fight-Night-Round-3-Ps3.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/handheld_Valhalla-Knights-Psp.html,K2 (Japan),Marvelous Interactive,RPG
videogame/www.askmen.com/xbox360_Boom-Boom-Rocket-Xbox360.html,Bizarre Creations,Electronic Arts,Music
videogame/www.askmen.com/ps2_The-Elder-Scrolls-IV-Oblivion-Ps3.html,Bethesda Game Studios,Bethesda Softworks,RPG
videogame/www.askmen.com/pc_The-Club-Pc.html,Bizarre Creations,SEGA,Action
videogame/www.askmen.com/handheld_Deep-Labyrinth.html,Interactive Brains,Interactive Brains,Action
videogame/www.askmen.com/ps2_Street-Fighter-Alpha-Anthology.html,Capcom,Capcom,Fighting
videogame/www.askmen.com/handheld_Ninjatown-Ds.html,Venan Entertainment,SouthPeak Interactive,Action
videogame/www.askmen.com/pc_Two-Worlds.html,TopWare Interactive,SouthPeak Interactive,RPG
videogame/www.askmen.com/handheld_Etrian-Odyssey-II-Heroes-of-Lagaard-Ds.html,Atlus,Atlus,RPG
videogame/www.askmen.com/ps2_The-Da-Vinci-Code.html,,,Action
videogame/www.askmen.com/pc_Europa-Universalis-III.html,Paradox Interactive,Paradox Interactive,Strategy
videogame/www.askmen.com/handheld_NFL-Street-3-Psp.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/xbox360_Call-of-Duty-4-Modern-Warfare-Xbox360.html,Infinity Ward,Activision,Shooter
videogame/www.askmen.com/handheld_MX-Vs-ATV-Untamed-Psp.html,Tantalus,THQ,Racing
videogame/www.askmen.com/handheld_PaRappa-the-Rapper-Psp.html,SCE Studios Japan,Sony Computer Entertainment,Music
videogame/www.askmen.com/ps2_Mainichi-Issyo-Ps3.html,SCE Studios Japan,Sony Computer Entertainment,Adventure
videogame/www.askmen.com/ps2_Monster-Kingdom.html,Gaia,Sony Computer Entertainment,Adventure
videogame/www.askmen.com/pc_Final-Fantasy-XI-Treasures-of-Aht-Urhgan-Pc.html,Square Enix,Square Enix,RPG
videogame/www.askmen.com/pc_World-of-Warcraft-Wrath-of-the-Lich-King-TBA-Pc.html,Blizzard Entertainment,Blizzard Entertainment,RPG
videogame/www.askmen.com/xbox360_Omega-Five-Xbox360.html,Natsume,Hudson Soft,Action
videogame/www.askmen.com/ps2_The-Bourne-Conspiracy-Ps3.html,High Moon Studios,Vivendi Games,Action
videogame/www.askmen.com/ps2_One-Piece-Grand-Adventure.html,*TBA,NAMCO BANDAI Group,Action
videogame/www.askmen.com/pc_Need-for-Speed-Carbon-Pc.html,EA Black Box,Electronic Arts,Racing
videogame/www.askmen.com/pc_Commanders-Attack-Pc.html,Southend Interactive,Sierra,Strategy
videogame/www.askmen.com/ps2_Devil-May-Cry-4.html,Capcom Production Studio 1,Capcom,Action
videogame/www.askmen.com/xbox360_Lost-Odyssey-Xbox360.html,Mistwalker,Microsoft,RPG
videogame/www.askmen.com/pc_Guild-Wars-Campaign-3.html,ArenaNet,NCsoft,RPG
videogame/www.askmen.com/ps2_Atelier-Iris-3-Grand-Fantasm-Ps2.html,Gust,NIS,RPG
videogame/www.askmen.com/handheld_Naruto-Path-of-the-Ninja-Ds.html,Tose Software,Tomy Corporation,RPG
videogame/www.askmen.com/handheld_Space-Invaders-Extreme-Ds.html,Taito,Square Enix,Shooter
videogame/www.askmen.com/pc_City-Life-Pc.html,Monte Cristo,CDV,Simulation
videogame/www.askmen.com/pc_Titan-Quest.html,Iron Lore,THQ,Action
videogame/www.askmen.com/handheld_Bleach-Souten-ni-Kakeru-Unmei-Nintendo-DS.html,Treasure,SEGA,Action
videogame/www.askmen.com/ps2_Sonic-the-Hedgehog.html,Sonic Team,SEGA,Platformer
videogame/www.askmen.com/pc_Cabal-Online-Pc.html,EST Games,OGPlanet (GameFactory),RPG
videogame/www.askmen.com/ps2_hack-G-U-Vol-3-Redemption-Ps2.html,CyberConnect2,Bandai,RPG
videogame/www.askmen.com/handheld_Justice-League-Heroes.html,,,
videogame/www.askmen.com/pc_F-E-A-R-Perseus-Mandate-Pc.html,TimeGate,Sierra,Shooter
videogame/www.askmen.com/pc_Sam-Max-Season-1-Episode-1-Culture-Shock-Pc.html,Telltale Games,Telltale Games,Adventure
videogame/www.askmen.com/ps2_AMF-Xtreme-Bowling-2006.html,*TBA,Bethesda Softworks,Sports
videogame/www.askmen.com/ps2_Naruto-Ultimate-Ninja-3-Ps2.html,CyberConnect2,Namco Bandai,Fighting
videogame/www.askmen.com/pc_Open-Season.html,Ubisoft Montreal,Ubisoft,Action
videogame/www.askmen.com/pc_Star-Trek-Legacy.html,Mad Doc Software,Bethesda Softworks,Action
videogame/www.askmen.com/handheld_B-Boy-Psp.html,FreeStyleGames,Evolved Games,Music
videogame/www.askmen.com/ps2_This-is-Vegas-Ps3.html,Surreal Software,Midway Games,Action
videogame/www.askmen.com/xbox360_Virtua-Tennis-3.html,SEGA,SEGA,Sports
videogame/www.askmen.com/xbox360_NBA-Live-07-Xbox360.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/xbox360_Guitar-Hero-2-Xbox360.html,Harmonix,Microsoft,Music
videogame/www.askmen.com/xbox360_Devil-May-Cry-4-Xbox360.html,Capcom Production Studio 1,Capcom,Action
videogame/www.askmen.com/ps2_The-Fast-and-the-Furious.html,Eutechnyx,Namco Bandai Games - America,
videogame/www.askmen.com/pc_The-Settlers-Rise-of-an-Empire-Pc.html,Blue Byte,Ubisoft,Strategy
videogame/www.askmen.com/xbox360_Dead-or-Alive-Xtreme-2-Xbox360.html,Team Ninja,Tecmo,Sports
videogame/www.askmen.com/ps2_Untold-Legends-Dark-Kingdom.html,Sony Online Entertainment,Sony Online Entertainment,Action
videogame/www.askmen.com/handheld_Hot-PXL.html,,,Action
videogame/www.askmen.com/pc_Age-of-Pirates-Caribbean-Tales-Pc.html,Akella,Playlogic International,Compilation
videogame/www.askmen.com/xbox360_Sensible-World-of-Soccer-Xbox360.html,Codemasters,Microsoft,Sports
videogame/www.askmen.com/ps2_Ninja-Gaiden-Sigma-Ps3.html,Team Ninja,Tecmo,Action
videogame/www.askmen.com/xbox360_Just-Cause.html,Avalanche Studios (SE),Eidos Interactive,Action
videogame/www.askmen.com/pc_GTR-2.html,SimBin Development Team,10Tacle Studios,Racing
videogame/www.askmen.com/ps2_LEGO-Star-Wars-II-The-Original-Trilogy.html,Traveller's Tales,LucasArts,Action
videogame/www.askmen.com/ps2_Flipnic-Ultimate-Pinball.html,SCEI,Capcom,Pinball
videogame/www.askmen.com/xbox360_Tenchu-Z-Xbox360.html,K2 (Japan),Microsoft,Action
videogame/www.askmen.com/handheld_Elite-Beat-Agents.html,,,
videogame/www.askmen.com/ps2_Bladestorm-The-Hundred-Years-War.html,Omega Force,KOEI,Strategy
videogame/www.askmen.com/ps2_Resident-Evil-5-Ps3.html,Capcom,Capcom,Action
videogame/www.askmen.com/pc_Champions-Online-Pc.html,Cryptic Studios,2K Games,RPG
videogame/www.askmen.com/ps2_F-E-A-R-Ps3.html,Day 1,Vivendi Games,Shooter
videogame/www.askmen.com/handheld_Flash-Focus-Vision-Training-in-Minutes-a-Day-Ds.html,Namco Bandai,Nintendo,Educational
videogame/www.askmen.com/xbox360_Prey.html,Venom Games,2K Games,Shooter
videogame/www.askmen.com/xbox360_MLB-SlugFest-2006.html,Midway Games,Midway Games,Sports
videogame/www.askmen.com/handheld_Gradius-Collection.html,Konami,Konami,Shooter
videogame/www.askmen.com/ps2_John-Woo-Presents-Stranglehold.html,Midway Amusement Games,Midway Games,Action
videogame/www.askmen.com/pc_Heroes-of-Might-and-Magic-V.html,Nival Interactive,Ubisoft,Strategy
videogame/www.askmen.com/handheld_Echochrome-Psp.html,SCE Studios Japan,Sony Computer Entertainment,Puzzle
videogame/www.askmen.com/ps2_NCAA-March-Madness-08-Ps3.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/handheld_Pokemon-Ranger-Ds.html,Ambrella (Marigul),Nintendo,Action
videogame/www.askmen.com/ps2_Dawn-of-Mana.html,Square Enix,Square Enix,Action
videogame/www.askmen.com/pc_EverQuest-II-Rise-of-Kunark-Pc.html,SOE San Diego,Sony Online Entertainment,RPG
videogame/www.askmen.com/pc_Dark-Messiah-of-Might&Magic.html,Arkane Studios,Ubisoft,Action
videogame/www.askmen.com/ps2_NCAA-Football-07.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/ps2_Fatal-Inertia.html,KOEI Canada,KOEI,Racing
videogame/www.askmen.com/ps2_Harry-Potter-and-the-Order-of-the-Phoenix-Ps3.html,EA UK,Electronic Arts,Adventure
videogame/www.askmen.com/ps2_Armored-Core-4-Ps3.html,FromSoftware,SEGA,Action
videogame/www.askmen.com/xbox360_Infinite-Undiscovery-Xbox360.html,tri-Ace,Square Enix,RPG
videogame/www.askmen.com/xbox360_Kameo-Elements-of-Power.html,Rare,Microsoft,Adventure
videogame/www.askmen.com/ps2_NBA-Live-07-Ps2.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/xbox360_Tiger-Woods-PGA-Tour-08-Xbox360.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/ps2_FIFA-Soccer-08-Ps3.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/pc_ParaWorld.html,Sunflowers,Aspyr,Strategy
videogame/www.askmen.com/pc_LEGO-Star-Wars-The-Video-Game-Pc.html,Traveller's Tales,Giant Interactive Entertainment,Action
videogame/www.askmen.com/pc_The-Agency-Pc.html,SOE Seattle,Sony Online Entertainment,Action
videogame/www.askmen.com/xbox360_NHL-07-Xbox360.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/xbox360_Winning-Eleven-Pro-Evolution-Soccer-2007.html,Konami,Konami,Sports
videogame/www.askmen.com/pc_World-of-Warcraft.html,Blizzard,Vivendi Games,RPG
videogame/www.askmen.com/xbox360_Age-of-Conan-Hyborian-Adventures-Xbox360.html,Funcom,Eidos Interactive,Action
videogame/www.askmen.com/ps2_F106.html,SCE Studios Liverpool,Sony Computer Entertainment,Racing
videogame/www.askmen.com/pc_The-Sims-3-Pc.html,Maxis,Electronic Arts,Simulation
videogame/www.askmen.com/handheld_Crash-Boom-Bang-Ds.html,Dimps,Sierra,Party
videogame/www.askmen.com/xbox360_NBA-2K8-Xbox360.html,Visual Concepts,2K Sports,Sports
videogame/www.askmen.com/handheld_LOL-Ds.html,Route 24,Agetec,Party
videogame/www.askmen.com/handheld_Disney-Friends-Ds.html,Amaze Entertainment,Disney Interactive Studios,Adventure
videogame/www.askmen.com/pc_Halo-2-Pc.html,Bungie Software,Microsoft,Shooter
videogame/www.askmen.com/xbox360_The-Da-Vinci-Code.html,,,Action
videogame/www.askmen.com/xbox360_Crackdown.html,Realtime Worlds,Microsoft,Action
videogame/www.askmen.com/handheld_Jackass-The-Game-Ds.html,Sensory Sweep,Red Mile Entertainment,Action
videogame/www.askmen.com/handheld_Tomb-Raider-Legend.html,HumanSoft,Eidos Interactive,Action
videogame/www.askmen.com/xbox360_Over-G-Fighters.html,Taito,Ubisoft,Flight
videogame/www.askmen.com/handheld_Death-Jr----Root-of-Evil.html,Backbone Entertainment,Konami,Action
videogame/www.askmen.com/handheld_Superman-Returns-The-Videogame.html,Santa Cruz Games,Electronic Arts,
videogame/www.askmen.com/ps2_Bully-Ps2.html,Rockstar Vancouver,Rockstar Games,Action
videogame/www.askmen.com/xbox360_Hail-to-the-Chimp-Xbox360.html,Wideload Games,Gamecock,Party
videogame/www.askmen.com/xbox360_Test-Drive-Unlimited.html,Eden Studios,Atari,Racing
videogame/www.askmen.com/ps2_Black.html,Criterion Games,Electronic Arts,Shooter
videogame/www.askmen.com/ps2_The-Last-Remnant-Ps3.html,Square Enix,Square Enix,RPG
videogame/www.askmen.com/xbox360_Rogue-Trooper.html,Rebellion,Eidos Interactive,Action
videogame/www.askmen.com/xbox360_World-Series-of-Poker-2008-Battle-for-the-Bracelets-Xbox360.html,*TBA,Activision,Card
videogame/www.askmen.com/xbox360_World-in-Conflict-Soviet-Assault-Xbox360.html,Swordfish Studios,Sierra,Strategy
videogame/www.askmen.com/xbox360_Arkadian-Warriors-Xbox360.html,Wanako Games,Sierra,Action
videogame/www.askmen.com/handheld_Rafa-Nadal-Tennis-Ds.html,Virtual Toys,Codemasters,Sports
videogame/www.askmen.com/xbox360_The-Incredible-Hulk-Ultimate-Destruction.html,Radical Entertainment,Vivendi Universal Games,Action
videogame/www.askmen.com/ps2_Darksiders-Ps3.html,Vigil Games,THQ,Action
videogame/www.askmen.com/ps2_Romance-of-The-Three-Kingdoms-XI-Ps2.html,KOEI,KOEI,Strategy
videogame/www.askmen.com/xbox360_Dark-Messiah-of-Might-Magic-Elements-Xbox360.html,Ubisoft Annecy,Ubisoft,Action
videogame/www.askmen.com/xbox360_Madden-NFL-08-Xbox360.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/pc_World-in-Conflict.html,Massive Entertainment,Sierra,Strategy
videogame/www.askmen.com/ps2_Destroy-All-Humans!-2.html,Pandemic Studios,THQ,Action
videogame/www.askmen.com/xbox360_Madden-NFL-07.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/handheld_Mega-Man-Star-Force-Leo-Ds.html,Capcom Production Studio 2,Capcom,RPG
videogame/www.askmen.com/ps2_Tom-Clancy-Splinter-Cell-Double-Agent.html,Ubisoft Montreal,Ubisoft,Action
videogame/www.askmen.com/xbox360_Super-Street-Fighter-II-Turbo-HD-Remix-Xbox360.html,Backbone Entertainment,Capcom,Fighting
videogame/www.askmen.com/ps2_The-Legend-of-Spyro-A-New-Beginning-Ps2.html,Krome Studios,Sierra,Platformer
videogame/www.askmen.com/handheld_Mario-vs-Donkey-Kong-DS.html,Nintendo,Nintendo,
videogame/www.askmen.com/xbox360_America-s-Army-True-Soldiers-Xbox360.html,Red Storm Entertainment,Ubisoft,Shooter
videogame/www.askmen.com/ps2_Tom-Clancy-Rainbow-Six-Vegas.html,Ubisoft Montreal,Ubisoft,Shooter
videogame/www.askmen.com/ps2_Killzone-PS3.html,Guerrilla Games,Sony Computer Entertainment,Shooter
videogame/www.askmen.com/xbox360_Star-Trek-Legacy.html,Mad Doc Software,Bethesda Softworks,Action
videogame/www.askmen.com/ps2_Naruto-Ultimate-Ninja.html,CyberConnect2,Bandai,Fighting
videogame/www.askmen.com/xbox360_Assassin-Creed-Xbox360.html,Ubisoft Montreal,Ubisoft,Action
videogame/www.askmen.com/handheld_Nintendo-DS-Browser.html,Opera Software (Opera Web Browser),Nintendo,
videogame/www.askmen.com/pc_Clive-Barker-s-Jericho-Pc.html,MercurySteam,Codemasters,Action
videogame/www.askmen.com/pc_Turning-Point-Fall-of-Liberty-Pc.html,Spark Unlimited,Codemasters,Shooter
videogame/www.askmen.com/pc_EverQuest-II-Pc.html,Sony Online Entertainment (SOE),Sony Online Entertainment (SOE),RPG
videogame/www.askmen.com/xbox360_Tiger-Woods-PGA-Tour-07-TBA-.html,Electronic Arts,Electronic Arts,Sports
videogame/www.askmen.com/handheld_Harvest-Moon-The-Island-I-Develop-With-You-Ds.html,Natsume,Natsume,Simulation
videogame/www.askmen.com/xbox360_Scarface-The-World-is-Yours.html,Radical Entertainment,Vivendi Games,Action
videogame/www.askmen.com/pc_Tom-Clancy-Splinter-Cell-Double-Agent.html,Ubisoft Montreal,Ubisoft,Action
videogame/www.askmen.com/ps2_Dynasty-Warriors-6-Ps3.html,Omega Force,KOEI,Action
videogame/www.askmen.com/xbox360_Fatal-Inertia-Xbox360.html,KOEI Canada,KOEI,Racing
videogame/www.askmen.com/pc_Prince-of-Persia-Pc.html,Ubisoft Montreal,Ubisoft,Adventure
videogame/www.askmen.com/handheld_Wild-ARMs-XF-Psp.html,Media Vision,XSEED Games,RPG
videogame/www.askmen.com/xbox360_Dark-Sector-Xbox360.html,Digital Extremes,D3 Publisher,Shooter
videogame/www.askmen.com/pc_Flight-Simulator-X-Pc.html,ACES Studio,Microsoft,Flight
videogame/www.askmen.com/ps2_Guitar-Hero-II.html,Harmonix,RedOctane,Music
videogame/www.askmen.com/ps2_NHL-2K7.html,Kush Games,2K Sports,Sports
videogame/www.askmen.com/xbox360_Borderlands-Xbox360.html,Gearbox Software,2K Games,Action
videogame/www.askmen.com/ps2_Hitman-Blood-Money.html,Io Interactive,Eidos Interactive,Action
videogame/www.askmen.com/ps2_NBA-2K8-Ps3.html,Visual Concepts,2K Sports,Sports
videogame/www.askmen.com/xbox360_Call-of-Duty-3-XBOX360.html,Treyarch,Activision,Shooter
videogame/www.askmen.com/handheld_Point-Blank-DS.html,NAMCO BANDAI Group,NAMCO BANDAI Group,Shooter
videogame/www.askmen.com/ps2_Avatar-The-Last-Airbender.html,THQ Studio Australia (Studio Oz),THQ,Action
videogame/www.askmen.com/xbox360_Dead-Rising.html,Capcom,Capcom,Action
videogame/www.askmen.com/xbox360_Spider-Man-Friend-or-Foe-Xbox360.html,Next Level Games,Activision,Action
videogame/www.askmen.com/pc_DEFCON-Pc.html,Introversion Software,Introversion Software,Simulation
videogame/www.askmen.com/handheld_Phoenix-Wright-Justice-For-All.html,Capcom,Capcom,Adventure
videogame/www.askmen.com/xbox360_Elveon-Xbox360.html,10Tacle Studios,*TBA,Action
videogame/www.askmen.com/xbox360_BioShock.html,Irrational Games,2K Games,Action
videogame/www.askmen.com/handheld_FlatOut-Head-On-Psp.html,Six By Nine,Empire Interactive,Racing
videogame/www.askmen.com/ps2_NHL-2K8-Ps3.html,Visual Concepts,2K Sports,Sports
videogame/www.askmen.com/xbox360_LEGO-Indiana-Jones-The-Original-Adventures-Xbox360.html,Traveller's Tales,LucasArts,Adventure
videogame/www.askmen.com/handheld_Crosswords-DS-Ds.html,Nuevo Retro Games,Nintendo,Puzzle
videogame/www.askmen.com/ps2_NBA-2K8-Ps2.html,Visual Concepts,2K Sports,Sports
videogame/www.askmen.com/ps2_Final-Fantasy-XIII.html,Square Enix,Square Enix,Action
videogame/www.askmen.com/ps2_Obscure-II-Ps2.html,Hydravision Entertainment,Ignition Entertainment,Action
videogame/www.askmen.com/pc_Faces-of-War-Pc.html,Best Way,Ubisoft,Strategy
videogame/www.askmen.com/ps2_The-Bigs-Ps3.html,Blue Castle Games,2K Sports,Sports
videogame/www.askmen.com/pc_Warhammer-40-000-Dawn-of-War-Soulstorm-Pc.html,Relic,THQ,Strategy
videogame/www.askmen.com/pc_Call-of-Duty-4-Modern-Warfare-Pc.html,Infinity Ward,Activision,Shooter
videogame/www.askmen.com/pc_Fallout-3-Pc.html,Bethesda Softworks,Bethesda Softworks,RPG
videogame/www.askmen.com/xbox360_SEGA-Rally-Revo.html,SEGA Driving Studio,SEGA,Racing
videogame/www.askmen.com/pc_Star-Wars-Empire-at-War-Forces-of-Corruption.html,Petroglyph,LucasArts,Strategy
videogame/www.askmen.com/xbox360_Spider-Man-3-Xbox360.html,Treyarch,Activision,Action
videogame/www.askmen.com/handheld_LEGO-Star-Wars-The-Complete-Saga-Ds.html,Traveller's Tales,LucasArts,Action
videogame/www.askmen.com/pc_Age-of-Empires-III-The-Asian-Dynasties-Pc.html,Big Huge Games,Microsoft,Strategy
videogame/www.askmen.com/xbox360_Hour-of-Victory-Xbox360.html,nFusion,Midway Games,Shooter
videogame/www.askmen.com/handheld_Test-Drive-Unlimited-Psp.html,Melbourne House,Atari,Racing
videogame/www.askmen.com/pc_This-is-Vegas-Pc.html,Surreal Software,Midway Games,Action
videogame/www.askmen.com/ps2_Army-of-Two.html,EA Montreal,Electronic Arts,Action
videogame/www.askmen.com/ps2_Buzz-The-Hollywood-Quiz-Ps2.html,SCEE,Sony Computer Entertainment,Trivia
videogame/www.askmen.com/xbox360_Smash-Court-Tennis-3-Xbox360.html,Namco,Namco Bandai,Sports
videogame/www.askmen.com/pc_Hellgate-London.html,Flagship Studios,Namco Bandai,Action
videogame/www.askmen.com/handheld_Medal-of-Honor-Heroes-2-Psp.html,EA Canada - Team Fusion,Electronic Arts,Shooter
videogame/www.askmen.com/ps2_Clive-Barker-s-Jericho-Ps3.html,MercurySteam,Codemasters,Action
videogame/www.askmen.com/xbox360_Marathon-Durandal-Xbox360.html,Freeverse Software,Microsoft Game Studios,Shooter
videogame/www.askmen.com/ps2_Fifth-Phantom-Saga.html,Sonic Team,SEGA,Shooter
videogame/www.askmen.com/handheld_Medal-of-Honor-Heroes-Psp.html,EA Canada - Team Fusion,Electronic Arts,Shooter
videogame/www.askmen.com/xbox360_Beijing-2008-Xbox360.html,Eurocom,SEGA,Sports
videogame/www.askmen.com/ps2_Kingdom-Hearts-II.html,Square Enix,Square Enix,Action
videogame/www.askmen.com/ps2_Fire-Pro-Returns-Ps2.html,Spike,Agetec,Wrestling
videogame/www.askmen.com/ps2_Battlefield-Bad-Company-Ps3.html,DICE Sweden (Digital Illusions),Electronic Arts,Shooter
videogame/www.askmen.com/pc_Warhammer-Online-Age-of-Reckoning.html,Mythic Entertainment,Electronic Arts,RPG
videogame/www.askmen.com/xbox360_Rez-HD-Xbox360.html,HexaDrive,Q Entertainment,Shooter
videogame/www.askmen.com/pc_Half-Life-2-Episode-One.html,Valve,Valve,Shooter
videogame/www.askmen.com/ps2_Persona-3.html,Atlus Software,Atlus Software,
videogame/www.askmen.com/ps2_NFL-Tour-Ps3.html,Tiburon,Electronic Arts,Sports
videogame/www.askmen.com/pc_Phantasy-Star-Universe.html,Sonic Team,SEGA,RPG
videogame/www.askmen.com/ps2_LocoRoco-Cocoreccho-Ps3.html,SCE Studios Japan,Sony Computer Entertainment,Action
videogame/www.askmen.com/ps2_Pirates-of-the-Caribbean-The-Legend-of-Jack-Sparrow.html,7 Studios,Bethesda Softworks,Action
videogame/www.askmen.com/handheld_Metal-Gear-Solid-Portable-Ops.html,Kojima Productions,Konami,Action
videogame/www.askmen.com/pc_Juiced-2-Hot-Import-Nights-Pc.html,Juice Games,THQ,Racing
videogame/www.askmen.com/xbox360_Asteroids-Deluxe-Xbox360.html,Stainless Games,Atari,Shooter
videogame/www.askmen.com/ps2_Hot-Shots-Golf-5.html,Clap Hanz,Sony Computer Entertainment,Sports
videogame/www.askmen.com/ps2_Tim-Burton-The-Nightmare-Before-Christmas-Oogie-Revenge.html,Capcom Production Studio 3,Buena Vista Games,Action
videogame/www.askmen.com/pc_The-Da-Vinci-Code.html,,,Action
videogame/www.askmen.com/ps2_FIFA-Soccer-07-Ps2.html,EA Canada,Electronic Arts,Sports
videogame/www.askmen.com/xbox360_WarTech-Senko-no-Ronde-Xbox360.html,G.Rev,Ubisoft,Shooter
