url,NUMBER : shirt_number,STRING : position,STRING : club,STRING : birthplace
soccer/www.teamtalk.com/1914_4846.html,14,Striker,Rangers,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1766_8833.html,18,Defender,Arsenal,"Chambray-Les-Tours,France"
soccer/www.teamtalk.com/8547_9184.html,14,Midfielder,St Mirren,Glasgow
soccer/www.teamtalk.com/1854_168272.html,27,Midfielder,Rochdale,
soccer/www.teamtalk.com/1812_154063.html,55,Defender,Erzgebirge Aue,"Ludwigshafen,German"
soccer/www.teamtalk.com/1873_7405.html,33,Defender,Rangers,"Dundee,Scotland"
soccer/www.teamtalk.com/12248_29702.html,19,Utility,Morecambe,"Bellshill, Scotland"
soccer/www.teamtalk.com/2483_123760.html,9,Striker,Plymouth Argyle,"Brussels,Belgium"
soccer/www.teamtalk.com/8547_109627.html,12,Utility,St Mirren,
soccer/www.teamtalk.com/1842_136913.html,8,Midfielder,Chester City,"Liverpool, England"
soccer/www.teamtalk.com/1872_72448.html,18,Midfielder,Motherwell,Paisley
soccer/www.teamtalk.com/1821_8078.html,6,Defender,Hartlepool United,"Pontefract, England"
soccer/www.teamtalk.com/1870_10021.html,12,Attacking Midfielder,Kilmarnock,Scotland
soccer/www.teamtalk.com/2483_21339.html,21,Midfielder,Everton,"Higher End-Wigan,England"
soccer/www.teamtalk.com/1814_38583.html,2,Defender,Bournemouth,"Ascot, England"
soccer/www.teamtalk.com/1808_7015.html,17,Midfielder,West Ham United,"Reading,England"
soccer/www.teamtalk.com/1808_29323.html,27,Defender,West Ham United,"Bedford,England"
soccer/www.teamtalk.com/1783_164420.html,33,Defender,Southampton,
soccer/www.teamtalk.com/1842_9169.html,7,Midfielder,Chester City,"Dublin, Ireland"
soccer/www.teamtalk.com/1816_105253.html,11,Attacking Midfielder,Brentford,"Barking, England"
soccer/www.teamtalk.com/2483_99315.html,20,Midfielder,Chelsea,"São Bernardo do Campo,Brazil"
soccer/www.teamtalk.com/1767_9029.html,2,Defender,Aston Villa,"Harlow-Essex,England"
soccer/www.teamtalk.com/1807_77688.html,22,Striker,Watford,"Nottingham,England"
soccer/www.teamtalk.com/1872_159833.html,43,Striker,Motherwell,
soccer/www.teamtalk.com/1868_151135.html,21,Goalkeeper,Hibernian,"Edinburgh, Scotland"
soccer/www.teamtalk.com/2483_51689.html,4,Defender,Everton,"Kano,Nigeria"
soccer/www.teamtalk.com/2483_94972.html,22,Defender,Celtic,"Doetinchem,Netherlands"
soccer/www.teamtalk.com/1855_149396.html,25,Striker,Scunthorpe United,"Grimsby, England"
soccer/www.teamtalk.com/1872_168865.html,37,Defender,Motherwell,
soccer/www.teamtalk.com/1839_7100.html,11,Midfielder,Bury,"Cork, Ireland"
soccer/www.teamtalk.com/1839_132442.html,3,Midfielder,Bury,"Rochdale, England"
soccer/www.teamtalk.com/2483_68918.html,10,Striker,Manchester United,"Croxteth,England"
soccer/www.teamtalk.com/1782_9000.html,23,Defender,Portsmouth,"Plaistow-London,England"
soccer/www.teamtalk.com/2483_149564.html,8,Midfielder,Newcastle United,"Shrewsbury,England"
soccer/www.teamtalk.com/1815_49221.html,14,Striker,Bradford City,"Sheffield, England"
soccer/www.teamtalk.com/8535_56518.html,17,Midfielder,Hereford,"London, England"
soccer/www.teamtalk.com/1851_8982.html,17,Defender,Notts County,Lincoln
soccer/www.teamtalk.com/1798_154290.html,26,Midfielder,Nottingham Forest,
soccer/www.teamtalk.com/1802_165522.html,42,Defender,Reading,
soccer/www.teamtalk.com/1873_22144.html,15,Midfielder,Rangers,
soccer/www.teamtalk.com/2483_40681.html,10,Defender,Arsenal,"Asnieres,France"
soccer/www.teamtalk.com/2483_73798.html,1,Goalkeeper,Manchester United,"Voorhout,Netherlands"
soccer/www.teamtalk.com/2483_88581.html,2,Defender,Middlesbrough,"Waltham Forest,London"
soccer/www.teamtalk.com/1798_151310.html,40,Goalkeeper,Nottingham Forest,
soccer/www.teamtalk.com/1805_55194.html,28,Defender,Stoke City,"Stone,England"
soccer/www.teamtalk.com/1873_124173.html,20,Attacking Midfielder,Rangers,Fort Wayne
soccer/www.teamtalk.com/1863_142754.html,42,Striker,Celtic,
soccer/www.teamtalk.com/1843_166002.html,22,Goalkeeper,Darlington,
soccer/www.teamtalk.com/1839_73797.html,10,Striker,Bury,"Stone, England"
soccer/www.teamtalk.com/1815_95941.html,7,Midfielder,Bradford City,"Kingston, Jamaica"
soccer/www.teamtalk.com/1908_9135.html,8,Midfielder,Liverpool,"Whiston,England"
soccer/www.teamtalk.com/1773_99321.html,16,Defender,Chelsea,"Kinshasa,DR Congo (represents Portugal)"
soccer/www.teamtalk.com/1834_87207.html,7,Defender,Walsall,"Derby, England"
soccer/www.teamtalk.com/2483_8862.html,8,Midfielder,Chelsea,"Romford-London,England"
soccer/www.teamtalk.com/1825_165329.html,2,Defender,Milton Keynes Dons,
soccer/www.teamtalk.com/1865_154941.html,17,Midfielder,Dundee United,
soccer/www.teamtalk.com/2483_9128.html,10,Striker,Newcastle United,"Chester,England"
soccer/www.teamtalk.com/1863_154563.html,19,Midfielder,Celtic,"Aberdeen,Scotland"
soccer/www.teamtalk.com/1839_6882.html,4,Defender,Bury,"Sheffield, England"
soccer/www.teamtalk.com/1813_141609.html,29,Midfielder,Blackpool,"Blackpool, England"
soccer/www.teamtalk.com/2483_147918.html,10,Striker,Atletico Madrid,"Quilmes,Argentina"
soccer/www.teamtalk.com/1812_6924.html,3,Defender,Barnsley,"Mansfield, England"
soccer/www.teamtalk.com/1810_128906.html,9,Striker,Wolverhampton Wanderers,"Cambridge,England"
soccer/www.teamtalk.com/982_58652.html,24,Midfielder,Leeds United,"Glasgow, Scotland"
soccer/www.teamtalk.com/1820_8427.html,11,Defender,Doncaster Rovers,Wakefield
soccer/www.teamtalk.com/982_144325.html,9,Striker,Leeds United,"London, England"
soccer/www.teamtalk.com/1789_144699.html,23,Midfielder,Cardiff City,"Caerphilly,Wales"
soccer/www.teamtalk.com/1824_170172.html,30,Midfielder,Luton Town,
soccer/www.teamtalk.com/1824_7324.html,28,Striker,Luton Town,"Belfast, Northern Ireland"
soccer/www.teamtalk.com/1766_152667.html,34,Midfielder,Arsenal,"Lambeth-London, England"
soccer/www.teamtalk.com/2483_8829.html,11,Midfielder,Manchester United,"Cardiff,Wales"
soccer/www.teamtalk.com/2483_9185.html,5,Defender,Celtic,"Stirling,Scotland"
soccer/www.teamtalk.com/1838_146742.html,34,Midfielder,Bristol Rovers,"Swindon,England"
soccer/www.teamtalk.com/1860_8877.html,6,Defender,Yeovil Town,"Southwark, England"
soccer/www.teamtalk.com/2483_98855.html,21,Defender,Sunderland,"Les Abymes, Guadeloupe"
soccer/www.teamtalk.com/1843_7318.html,19,Striker,Unassigned Players,"Sunderland,England"
soccer/www.teamtalk.com/1844_9265.html,2,Defender,Grimsby Town,"Redcar, England"
soccer/www.teamtalk.com/1803_139522.html,11,Utility,Rotherham United,"Rotherham, England"
soccer/www.teamtalk.com/2483_9126.html,9,Striker,Wigan Athletic,"Leicester,England"
soccer/www.teamtalk.com/1873_92666.html,7,Midfielder,Rangers,"Colombes, France"
soccer/www.teamtalk.com/1775_9035.html,25,Midfielder,Fulham,"Haverfordwest, Wales"
soccer/www.teamtalk.com/1826_143576.html,18,Utility,Oldham Athletic,"Oldham, England"
soccer/www.teamtalk.com/1800_79266.html,,Midfielder,Preston North End,"Dundee, Scotland"
soccer/www.teamtalk.com/1863_13874.html,33,Striker,Celtic,"Wellington,New Zealand"
soccer/www.teamtalk.com/1802_55084.html,4,Defender,Reading,"Greenwich, England"
soccer/www.teamtalk.com/1767_7270.html,9,Striker,Aston Villa,"Hampstead,England"
soccer/www.teamtalk.com/1912_131103.html,5,Defender,Ipswich Town,"Norwich, England"
soccer/www.teamtalk.com/1862_161647.html,39,Striker,Aberdeen,
soccer/www.teamtalk.com/1872_154375.html,21,Defender,Motherwell,"London, England"
soccer/www.teamtalk.com/1869_165330.html,3,Defender,Inverness Caledonian Thistle,
soccer/www.teamtalk.com/1793_164562.html,18,Attacking Midfielder,Gillingham,
soccer/www.teamtalk.com/1794_9028.html,21,Goalkeeper,Ipswich Town,"Ipswich,England"
soccer/www.teamtalk.com/1814_9003.html,8,Midfielder,Bournemouth,"Southampton, England"
soccer/www.teamtalk.com/1806_139721.html,11,Striker,Sunderland,"Waterford,Ireland"
